Grasp124
Date:,2025/04/30
Time:,17:42:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
311,,,,,,,480.290619,648.603882,85.783501,890.927246,759.983032,417.481384,,,,,,,,,,769.982788,789.045532,250.727921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.061279,730.885376,113.483307,,,,417.378204,712.071655,88.608223,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,479.887054,648.687500,85.818939,890.541809,759.818237,417.104218,,,,,,,,,,769.928833,788.823853,250.315781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.759521,730.795654,113.481247,,,,417.016907,712.191833,88.734879,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,479.465881,648.625366,85.831886,890.261963,759.622192,416.724396,,,,,,,,,,769.860962,788.748108,249.938110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.580566,730.723877,113.341904,,,,416.523254,712.272766,88.953621,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,479.191101,648.599792,86.041916,890.035706,759.466736,416.415466,,,,,,,,,,769.852539,788.557678,249.613739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.410828,730.708496,113.027458,,,,416.643860,712.326355,88.779526,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,478.918457,648.502930,86.195602,889.893066,759.316772,416.065125,,,,,,,,,,769.787109,788.415710,249.262619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.249390,730.574097,112.918259,,,,416.630096,712.260193,88.448761,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,478.586884,648.343567,86.338036,889.826965,759.104919,415.779755,,,,,,,,,,769.726440,788.262451,249.021759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.037537,730.374146,112.825851,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,478.277222,648.186401,86.365440,889.784363,758.840332,415.530945,,,,,,,,,,769.734924,788.052002,248.561081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.742798,730.246887,112.835785,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,478.100525,648.079712,86.371284,889.783691,758.573425,415.246185,,,,,,,,,,769.584656,787.904724,248.261780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.447876,730.014404,112.880920,,,,,,,416.054749,711.978516,88.438034,,,,,,,,,,,,,,,,,,
319,,,,,,,477.945862,647.896545,86.270981,889.641479,758.432800,414.939331,,,,,,,,,,769.535339,787.707947,247.974991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.221069,730.031494,112.630020,,,,,,,415.848419,711.801392,88.398964,,,,,,,,,,,,,,,,,,
320,,,,,,,477.792999,647.674744,86.086273,889.573608,758.213257,414.667206,,,,,,,,,,769.465027,787.482483,247.855759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.088562,729.942322,112.226265,,,,,,,415.757202,711.596252,88.223381,,,,,,,,,,,,,,,,,,
321,,,,,,,477.748047,647.420776,85.741234,889.449036,758.002258,414.371399,,,,,,,,,,769.327515,787.270020,247.636154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.953979,729.822937,112.060127,,,,,,,415.699585,711.346985,87.851746,,,,,,,,,,,,,,,,,,
322,,,,,,,477.889496,647.253723,85.234543,889.433411,757.821350,414.038452,,,,,,,,,,769.113220,787.106079,247.462677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.675781,729.736938,111.966560,,,,,,,415.573700,711.042725,87.550766,,,,,,,,,,,,,,,,,,
323,,,,,,,477.882721,647.167908,84.893486,889.288635,757.706787,413.911896,,,,,,,,,,768.818726,786.942688,247.207825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.385498,729.574036,111.939903,,,,,,,415.372314,710.840271,87.414658,,,,,,,,,,,,,,,,,,
324,,,,,,,477.771332,647.204468,84.669937,889.173950,757.535034,413.824127,,,,,,,,,,768.629944,786.826721,247.086639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.167358,729.465759,111.893707,,,,,,,415.173218,710.752197,87.428154,,,,,,,,,,,,,,,,,,
325,,,,,,,477.580231,647.248657,84.819450,888.688477,757.449463,413.742828,,,,,,,,,,768.373413,786.654663,247.032013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.901855,729.492493,111.789246,,,,,,,415.057281,710.834229,87.005577,,,,,,,,,,,,,,,,,,
326,,,,,,,477.405334,647.078613,84.389114,888.052002,757.307312,413.764801,,,,,,,,,,767.967102,786.522217,247.117126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.809998,729.501038,111.665207,,,,,,,415.036194,710.753052,86.888412,,,,,,,,,,,,,,,,,,
327,,,,,,,477.339966,647.028198,84.091621,887.524353,757.204529,413.814728,,,,,,,,,,767.582153,786.350891,246.985504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.852112,729.596619,111.281502,,,,,,,414.861847,710.642334,86.958618,,,,,,,,,,,,,,,,,,
328,,,,,,,477.250946,647.051941,83.949593,887.114990,757.132446,413.859802,,,,,,,,,,767.411865,786.275452,246.619980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.644470,729.635559,111.263397,,,,,,,414.432007,710.580383,87.487350,,,,,,,,,,,,,,,,,,
329,,,,,,,477.116455,647.027283,83.818710,886.846558,757.051270,413.927734,,,,,,,,,,767.256592,786.170227,246.440430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.427307,729.618958,111.140846,,,,,,,413.901062,710.655090,88.210831,,,,,,,,,,,,,,,,,,
330,,,,,,,477.138885,647.251709,83.091942,886.611267,756.922180,413.873260,,,,,,,,,,767.031616,786.057800,246.320572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.312378,729.546082,110.655800,,,,,,,413.502136,710.543091,88.253387,,,,,,,,,,,,,,,,,,
331,,,,,,,477.042633,647.428406,82.814804,886.419067,756.779602,413.931580,,,,,,,,,,766.951294,785.967224,246.366608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.270935,729.560059,110.423851,,,,,,,413.267273,710.556335,88.465065,,,,,,,,,,,,,,,,,,
332,,,,,,,476.703735,647.223755,83.222954,886.158081,756.749878,413.941650,,,,,,,,,,766.862732,785.838379,246.308731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.913147,729.666931,110.478775,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,476.432861,647.059692,83.554108,885.940308,756.659485,413.928864,,,,,,,,,,766.653809,785.783508,246.362823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.621826,729.668030,110.666489,,,,,,,,,,413.358551,710.673157,87.581314,,,,,,,,,,,,,,,
334,,,,,,,476.274292,647.039856,83.593353,885.696045,756.614624,413.982422,,,,,,,,,,766.456238,785.706482,246.377853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.220886,729.628235,111.079971,,,,,,,,,,412.956512,710.720886,87.361847,,,,,,,,,,,,,,,
335,,,,,,,476.101501,647.084534,83.591675,885.468262,756.530090,414.023010,,,,,,,,,,766.292847,785.650818,246.351349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.815613,729.569824,111.299484,,,,,,,,,,412.701202,710.730774,87.354889,,,,,,,,,,,,,,,
336,,,,,,,475.924469,647.048035,83.579880,885.185852,756.362732,414.159607,,,,,,,,,,766.157410,785.572266,246.352371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.571960,729.509705,111.285622,,,,,,,,,,412.526489,710.748962,87.467651,,,,,,,,,,,,,,,
337,,,,,,,475.737946,647.034119,83.506569,884.683167,756.273438,414.262726,,,,,,,,,,766.005432,785.364563,246.343658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.384094,729.439758,111.292435,,,,,,,,,,412.363525,710.760132,87.306488,,,,,,,,,,,,,,,
338,,,,,,,475.490021,647.079468,83.500679,884.307068,756.164612,414.398193,,,,,,,,,,765.889771,785.222473,246.379578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.351257,729.299561,111.268425,,,,,,,,,,412.247253,710.647827,87.025581,,,,,,,,,,,,,,,
339,,,,,,,475.210358,647.105164,83.477806,883.925476,756.089172,414.652954,,,,,,,,,,765.682495,785.093262,246.296173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.026550,729.246277,111.355980,,,,,,,,,,412.169098,710.622375,86.920906,,,,,,,,,,,,,,,
340,,,,,,,475.302032,647.365295,82.740517,883.632202,756.009338,414.727783,,,,,,,,,,765.411072,784.884338,246.380829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.940857,729.034912,111.411087,,,,,,,,,,412.112091,710.634094,86.888275,,,,,,,,,,,,,,,
341,,,,,,,475.199280,647.495483,82.412125,883.470154,755.883850,414.669067,,,,,,,,,,765.271729,784.654907,246.505539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.883911,728.895691,111.391426,,,,,,,,,,411.946442,710.656982,86.875366,,,,,,,,,,,,,,,
342,,,,,,,474.931732,647.433289,82.455879,883.310852,755.806519,414.635956,,,,,,,,,,765.062378,784.327148,246.694702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.746094,728.799988,111.405251,,,,,,,,,,411.757294,710.680969,86.839142,,,,,,,,,,,,,,,
343,,,,,,,474.704529,647.394653,82.433388,883.294983,755.677673,414.652893,,,,,,,,,,764.968079,784.086609,246.793686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.624634,728.707275,111.398979,,,,,,,,,,411.692139,710.587219,86.871712,,,,,,,,,,,,,,,
344,,,,,,,474.626953,647.390259,82.332527,883.048584,755.677246,414.837616,,,,,,,,,,764.861572,783.859802,246.841690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.607422,728.605957,111.350494,,,,,,,,,,411.607941,710.581604,86.861000,,,,,,,,,,,,,,,
345,,,,,,,474.504639,647.272583,82.385544,882.844666,755.528137,414.875458,,,,,,,,,,764.724976,783.631104,246.912201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.457397,728.520874,111.397926,,,,,,,,,,411.548584,710.586914,86.775719,,,,,,,,,,,,,,,
346,,,,,,,474.378326,647.256042,82.271553,882.755981,755.507751,414.937805,,,,,,,,,,764.589233,783.457947,246.868439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.422363,728.515686,111.368668,,,,,,,,,,411.547394,710.590454,86.751869,,,,,,,,,,,,,,,
347,,,,,,,474.337067,647.293884,82.179672,882.699280,755.439819,414.932892,,,,,,,,,,764.492981,783.194885,246.887466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.311829,728.429382,111.343918,,,,,,,,,,411.491669,710.591187,86.678085,,,,,,,,,,,,,,,
348,,,,,,,474.223511,647.219543,82.124771,882.623535,755.390381,415.007233,,,,,,,,,,764.462097,783.001526,246.879257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.286072,728.400879,111.315628,,,,,,,,,,411.510712,710.597229,86.602654,,,,,,,,,,,,,,,
349,,,,,,,474.208099,647.296021,81.938721,882.600403,755.316833,415.050537,,,,,,,,,,764.505981,782.771179,247.081604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.324707,728.297241,111.239365,,,,,,,,,,411.548370,710.592773,86.557991,,,,,,,,,,,,,,,
350,,,,,,,474.159424,647.193604,81.962288,882.542908,755.221924,415.059540,,,,,,,,,,764.492859,782.576538,247.140564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.341064,728.285950,111.252693,,,,,,,,,,411.493286,710.597961,86.502617,,,,,,,,,,,,,,,
351,,,,,,,473.836731,646.788086,82.632103,882.554810,755.157959,415.122406,,,,,,,,,,764.475220,782.388489,247.116486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.294861,728.346191,111.216293,,,,,,,,,,411.472504,710.691162,86.525055,,,,,,,,,,,,,,,
352,,,,,,,473.713104,646.678467,82.895447,882.611816,755.097778,415.134796,,,,,,,,,,764.592957,782.259827,247.078598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.312195,728.349121,111.174644,,,,,,,,,,411.466797,710.701416,86.519608,,,,,,,,,,,,,,,
353,,,,,,,473.668884,646.680481,82.761116,882.650085,755.020142,415.138153,,,,,,,,,,764.658020,782.020325,246.978531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.351868,728.276428,111.045952,,,,,,,,,,411.474579,710.711975,86.497971,,,,,,,,,,,,,,,
354,,,,,,,473.605621,646.802368,82.544891,882.600891,754.996216,415.158691,,,,,,,,,,764.600647,781.780579,246.909546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.354492,728.238281,110.954491,,,,,,,,,,411.430084,710.800476,86.416138,,,,,,,,,,,,,,,
355,,,,,,,473.555664,646.818787,82.487022,882.742737,754.852478,415.125336,,,,,,,,,,764.666992,781.577881,246.858856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.318665,728.247864,110.830582,,,,,,,,,,411.431427,710.813721,86.391930,,,,,,,,,,,,,,,
356,,,,,,,473.519501,646.683411,82.352226,882.794434,754.787598,415.106506,,,,,,,,,,764.752075,781.352966,246.759628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.420715,728.176270,110.768433,,,,,,,,,,411.425323,710.810974,86.403267,,,,,,,,,,,,,,,
357,,,,,,,473.740356,646.726990,82.269539,882.848877,754.751465,415.035980,,,,,,,,,,764.799072,781.071472,246.652008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.390015,728.152039,110.579803,,,,,,,,,,411.416931,710.810303,86.418053,,,,,,,,,,,,,,,
358,,,,,,,473.758209,646.767822,82.285309,882.997681,754.666748,415.008026,,,,,,,,,,764.811035,780.788635,246.632095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.414001,728.152588,110.527336,,,,,,,,,,411.360535,710.916992,86.346550,,,,,,,,,,,,,,,
359,,,,,,,473.676086,646.771301,82.256439,883.084656,754.549683,414.943024,,,,,,,,,,764.763977,780.503235,246.597702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.524902,728.029236,110.437386,,,,,,,,,,411.407776,710.939331,86.276436,,,,,,,,,,,,,,,
360,,,,,,,473.756256,646.851013,82.016151,883.138184,754.449402,414.900574,,,,,,,,,,764.798950,780.230957,246.584396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.735413,728.063049,110.104797,,,,,,,,,,411.418274,710.824524,86.213188,,,,,,,,,,,,,,,
361,,,,,,,473.518005,646.809631,82.089920,883.185547,754.384766,414.842285,,,,,,,,,,764.797913,779.880493,246.512344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.762756,727.969482,109.962555,,,,,,,,,,411.448792,710.907959,86.218437,,,,,,,,,,,,,,,
362,,,,,,,473.592987,646.752625,81.956818,883.261169,754.258606,414.750031,,,,,,,,,,764.858948,779.635559,246.404678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.753784,727.865356,109.862915,,,,,,,,,,411.444122,710.933655,86.237572,,,,,,,,,,,,,,,
363,,,,,,,473.506409,646.810120,82.011711,883.259583,754.210938,414.616852,,,,,,,,,,764.852112,779.410217,246.363144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.774109,727.867310,109.832603,,,,,,,,,,411.379364,710.930237,86.166573,,,,,,,,,,,,,,,
364,,,,,,,473.628387,646.617065,81.554276,883.362671,754.100098,414.496796,,,,,,,,,,764.885559,779.236938,246.269608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.811340,727.761597,109.754326,,,,,,,,,,411.381226,710.925659,86.136253,,,,,,,,,,,,,,,
365,,,,,,,473.328033,646.515747,81.624977,883.507629,753.998962,414.355469,,,,,,,,,,764.903564,779.012573,246.249832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.765015,727.652161,109.750336,,,,,,,,,,411.344849,710.919800,86.174423,,,,,,,,,,,,,,,
366,,,,,,,473.290009,646.627625,81.875557,883.522522,753.896362,414.325226,,,,,,,,,,765.027710,778.760315,246.211121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.754944,727.651123,109.688019,,,,,,,,,,411.351257,710.935730,86.211800,,,,,,,,,,,,,,,
367,,,,,,,473.282867,646.570496,81.729774,883.624084,753.817810,414.228516,,,,,,,,,,764.975037,778.620300,246.133316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.803284,727.569397,109.590118,,,,,,,,,,411.357300,711.028625,86.230461,,,,,,,,,,,,,,,
368,,,,,,,473.345764,646.646118,81.346840,883.684265,753.765076,414.180176,,,,,,,,,,765.014587,778.440430,246.031631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.947754,727.415100,109.231377,,,,,,,,,,411.379852,711.044495,86.145416,,,,,,,,,,,,,,,
369,,,,,,,473.447418,646.684875,81.099876,883.752014,753.694702,414.121063,,,,,,,,,,765.082275,778.304077,246.035172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.987976,727.307739,109.138252,,,,,,,,,,411.413818,711.034790,86.083405,,,,,,,,,,,,,,,
370,,,,,,,473.309998,646.619141,81.247597,883.747803,753.588257,414.118530,,,,,,,,,,765.097046,778.132568,246.020447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.003418,727.282166,109.104836,,,,,,,,,,411.427460,711.030334,86.064896,,,,,,,,,,,,,,,
371,,,,,,,473.361908,646.637512,81.197334,883.812683,753.531677,414.051270,,,,,,,,,,765.155273,777.947876,245.930099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.045288,727.254944,108.990295,,,,,,,,,,411.422791,711.030945,86.073174,,,,,,,,,,,,,,,
372,,,,,,,473.415131,646.642395,81.133820,883.837036,753.461304,414.045746,,,,,,,,,,765.115234,777.827759,245.866577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.014343,727.176147,108.930946,,,,,,,,,,411.413879,711.032471,86.086792,,,,,,,,,,,,,,,
373,,,,,,,473.246429,646.495605,81.267403,883.872925,753.337219,413.991150,,,,,,,,,,765.075989,777.652954,245.848114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.005371,727.135437,108.781029,,,,,,,,,,411.341339,711.040527,86.049522,,,,,,,,,,,,,,,
374,,,,,,,473.336792,646.577209,81.149879,883.880127,753.329102,413.980988,,,,,,,,,,765.099365,777.467102,245.833557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.054565,727.116943,108.685577,,,,,,,,,,411.342194,711.042847,86.051758,,,,,,,,,,,,,,,
375,,,,,,,473.372101,646.563965,81.093102,883.952393,753.211365,413.936615,,,,,,,,,,765.166626,777.359802,245.876602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.012878,727.121643,108.634651,,,,,,,,,,411.358032,711.030701,85.998444,,,,,,,,,,,,,,,
376,,,,,,,473.294098,646.539917,81.075462,883.880798,753.147644,413.952362,,,,,,,,,,765.127014,777.156738,245.918564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.214722,727.100342,108.476814,,,,,,,,,,411.358124,711.036438,86.008049,,,,,,,,,,,,,,,
377,,,,,,,473.332611,646.559387,81.098991,883.867859,753.091125,413.995758,,,,,,,,,,765.052063,777.038147,245.858505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.127380,727.114380,108.519760,,,,,,,,,,411.365997,711.029419,85.985214,,,,,,,,,,,,,,,
378,,,,,,,473.101471,646.386047,81.180908,883.869690,753.030518,413.990875,,,,,,,,,,765.007446,776.850281,245.951767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.015625,727.115540,108.519386,,,,,,,,,,411.377075,711.026245,85.965828,,,,,,,,,,,,,,,
379,,,,,,,473.015167,646.321350,81.272751,883.922302,752.968262,413.967010,,,,,,,,,,765.006348,776.721375,245.994400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.003601,727.027649,108.536064,,,,,,,,,,411.360291,711.036682,86.006508,,,,,,,,,,,,,,,
380,,,,,,,473.002380,646.327271,81.349205,883.884155,752.909302,413.998077,,,,,,,,,,765.029968,776.577576,245.991638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.989075,727.111023,108.455261,,,,,,,,,,411.303436,711.038696,85.960403,,,,,,,,,,,,,,,
381,,,,,,,473.242981,646.500854,81.123688,883.882751,752.839539,413.999725,,,,,,,,,,764.982056,776.466736,246.032532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.928040,727.133484,108.478546,,,,,,,,,,411.305695,711.036438,85.934044,,,,,,,,,,,,,,,
382,,,,,,,473.354645,646.588623,80.972656,883.859070,752.778748,414.006317,,,,,,,,,,764.939026,776.305603,246.032684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.010498,727.132263,108.474586,,,,,,,,,,411.311981,711.036377,85.928223,,,,,,,,,,,,,,,
383,,,,,,,473.138519,646.416443,81.105003,883.815247,752.730530,414.064362,,,,,,,,,,764.921326,776.177551,245.996872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.148132,727.100220,108.281174,,,,,,,,,,411.332031,711.026367,85.887672,,,,,,,,,,,,,,,
384,,,,,,,473.248230,646.497620,81.094498,883.804749,752.682495,414.145844,,,,,,,,,,764.885193,776.129761,246.090836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.208313,727.169617,108.113823,,,,,,,,,,411.349640,711.022156,85.858772,,,,,,,,,,,,,,,
385,,,,,,,473.350708,646.572388,80.953812,883.769958,752.665894,414.237000,,,,,,,,,,764.875977,776.030273,246.105225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.160217,727.199036,108.022415,,,,,,,,,,411.318085,711.042236,85.939339,,,,,,,,,,,,,,,
386,,,,,,,473.376495,646.585266,80.973907,883.825928,752.616699,414.309845,,,,,,,,,,764.880188,776.018311,246.096298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.224609,727.190735,108.020149,,,,,,,,,,411.350159,711.029480,85.827744,,,,,,,,,,,,,,,
387,,,,,,,473.153076,646.483643,81.050919,883.649292,752.554016,414.490570,,,,,,,,,,764.826416,775.925659,246.140793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.205322,727.175720,108.082603,,,,,,,,,,411.340820,711.028992,85.850319,,,,,,,,,,,,,,,
388,,,,,,,473.070404,646.345642,81.229393,883.554810,752.538818,414.567657,,,,,,,,,,764.788940,775.842163,246.178909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.004578,727.133850,108.401100,,,,,,,,,,411.326813,711.033203,85.908920,,,,,,,,,,,,,,,
389,,,,,,,473.046478,646.311584,81.300903,883.663818,752.518738,414.610901,,,,,,,,,,764.844666,775.784180,246.230057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.961731,727.124146,108.453606,,,,,,,,,,411.324310,711.027649,85.902512,,,,,,,,,,,,,,,
390,,,,,,,473.070801,646.315918,81.165993,883.615723,752.428467,414.625244,,,,,,,,,,764.806946,775.729248,246.287857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.039734,727.115662,108.427315,,,,,,,,,,411.344879,711.039429,85.856987,,,,,,,,,,,,,,,
