Grasp37
Date:,2025/04/16
Time:,14:17:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
180,,,,836.353577,635.673462,97.571770,900.250427,710.187439,122.011383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.655151,866.447449,277.374939,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.329895,702.401123,103.016731,1094.977417,845.806946,418.125763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,836.331421,635.800232,98.727753,899.830994,710.473511,123.118393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.646973,867.030762,277.517395,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.168274,702.237305,104.456337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,836.130554,635.902161,100.142937,899.878906,710.567871,124.099861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.692871,867.564575,277.692780,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.929443,702.432922,106.059212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,835.982300,636.178101,101.854340,900.498535,710.533386,124.837349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.874390,867.997620,277.817596,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.581604,702.703430,107.997650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,835.995667,636.395752,103.628532,900.263794,711.153931,126.239609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.915161,868.387695,277.943512,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.283142,702.748596,109.219406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,835.748596,636.363281,105.017448,899.663513,711.409119,127.653358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.021606,868.906494,278.035828,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.035950,702.643738,110.598442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,835.293274,636.550659,107.175781,899.000183,711.602234,129.112488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.127686,869.630310,278.135284,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.989624,702.509460,112.504501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,835.138916,636.798279,109.767899,898.852295,712.185547,130.802216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.248901,870.373352,278.398285,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.547363,702.753662,114.165207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,834.317139,636.769348,111.913986,898.272156,712.556946,132.430618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.322510,871.099915,278.674622,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.432495,702.807678,116.167732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,833.627502,636.824280,114.521309,897.555603,712.878845,134.344421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.348267,871.634644,278.874146,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.760071,702.789612,117.861496,,,,1090.193848,848.260681,417.549744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,832.929199,636.861328,116.857178,896.440125,713.177063,136.445160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.408447,872.000183,278.990082,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.219421,702.972656,119.536942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,832.451111,637.129456,119.348785,895.295898,713.474548,138.221191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.339478,872.441223,279.182465,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.025757,702.954773,122.579567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,831.529663,637.379395,121.885277,894.051697,714.109375,139.451782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.252197,873.030151,279.451813,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.579956,702.920654,124.857941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,830.256470,637.502136,124.625015,893.633240,714.211975,141.590958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.046631,873.667908,279.727936,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.669434,703.249084,127.095345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,828.700195,637.590454,127.282623,892.692871,714.250732,143.411850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.702393,874.334778,280.055939,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.937927,703.260559,129.237839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,827.735352,637.584595,129.305908,890.552368,714.814575,145.511581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.123291,874.962097,280.360626,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.668274,703.404175,130.913986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,826.239075,637.987854,131.921570,888.842102,715.209778,147.709946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.319580,875.481018,280.973633,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.771362,703.722473,133.601166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,824.289856,638.246216,134.216187,887.815063,715.318604,149.641876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.604248,875.662964,281.254517,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.003418,703.834595,136.513962,,,,,,,1085.030762,850.921021,418.230621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,822.440369,638.306458,136.758789,885.783569,715.665771,151.159927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.018066,875.956726,281.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.179993,704.070313,138.786133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,820.329590,638.548584,138.884628,883.383179,716.252686,152.913345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.753540,876.337341,281.818634,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.091309,704.191406,141.042313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,818.222046,638.824524,140.926178,881.288025,716.507080,155.040619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.937012,876.659241,282.229828,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.774719,704.261108,143.215286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,815.873230,639.010437,143.171371,878.275330,716.765564,156.977798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.726563,877.113098,282.163818,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.308228,704.440308,145.494507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,813.331848,639.242615,145.304276,876.299377,717.046448,159.138321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.350830,877.486267,282.390503,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.506104,704.630981,147.531845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,810.773987,639.354553,147.388992,873.226501,717.436218,160.848801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.542480,877.738098,282.985474,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.974915,704.613403,149.885666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,807.778748,639.433167,149.788559,870.529785,718.038391,162.409668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.969482,877.899536,282.984192,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.483032,704.611633,152.302170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,804.862915,639.600037,151.620102,867.353699,718.480408,163.728607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.719482,878.259094,283.049927,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.234985,704.831238,153.899170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,801.132141,640.444214,152.646637,863.916504,718.474182,165.005249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.666748,878.426392,283.114288,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.260437,704.842163,155.340027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,798.256165,640.289368,155.164047,860.555298,718.776306,166.801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.554932,878.580444,283.435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.943237,704.934509,156.817810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,794.934814,640.340637,157.608475,856.983215,719.346558,168.452271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.038208,878.641785,283.371460,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.641296,705.178467,158.535477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,791.242615,640.515808,158.900238,852.517334,720.058838,170.654892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.632813,878.717957,283.503082,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.982483,705.426453,160.457626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,787.420471,640.882080,160.670120,849.147522,720.285828,171.448196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.997314,878.821167,283.454895,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.860352,705.590576,162.425430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,783.689880,641.356812,162.328278,845.122742,720.674500,172.973816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.227661,878.822632,283.681030,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.825256,706.081604,164.237503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,779.647705,641.811401,163.854919,840.987000,721.050842,174.200470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.406250,878.818726,283.521942,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.035339,706.530334,165.551712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,775.416077,642.069397,165.518341,836.995911,721.547485,175.153152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.393188,878.864990,283.804199,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.052795,707.038452,166.655304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,771.247925,642.415161,166.997604,833.546265,721.771606,176.375839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.420410,878.844055,283.199860,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.737976,707.592712,168.239365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,766.848145,643.023804,168.441925,829.113708,722.315491,176.957535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.317749,878.985046,283.362091,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.052307,708.105713,169.955200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,762.567017,643.602173,169.232040,824.423645,722.929443,177.867569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.895264,878.947205,283.114655,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.490784,708.696045,171.033279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,757.881592,644.171509,170.444946,820.314697,723.364929,178.932281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.595093,878.719116,283.008484,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.453796,709.417297,172.041199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,752.979675,644.600159,171.729294,815.314575,723.847900,179.656189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.164673,878.447754,283.224670,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.052490,710.128967,172.873795,,,,,,,,,,1051.300049,850.668396,421.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,748.197998,645.071167,172.698624,810.500793,723.801025,180.254059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.536987,878.206848,282.675476,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.393860,710.851685,173.600327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,743.393860,645.672852,173.582687,805.794800,724.038635,180.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.197021,877.859192,282.643463,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.825684,711.462219,174.105606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,738.640686,646.208069,173.805328,801.437500,724.220642,181.363693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.265137,877.644775,282.550690,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.928589,711.980530,174.738068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,733.754944,646.802551,174.201508,796.590271,724.606445,181.929932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.853149,877.382874,281.948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.987976,712.508789,175.550552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,728.571289,647.319580,174.536179,792.041260,725.414124,182.082764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.049927,876.879700,282.062622,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.025574,713.022156,176.188858,,,,,,,,,,,,,1040.737915,849.341125,420.376282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,723.503113,647.851135,175.075272,786.864502,726.162354,182.279449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.979004,876.212830,282.269989,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.086182,713.576111,176.178177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,718.273682,648.202698,175.102798,781.975098,726.432861,182.591644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.883057,875.635620,282.118378,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.674377,714.195435,176.480316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,713.176575,648.666382,175.120468,776.722107,726.613220,182.960739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.292908,875.337402,281.871277,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.507874,714.578369,176.819885,,,,,,,,,,,,,,,,1032.963013,848.283691,420.415527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,708.180908,649.152161,175.046326,771.815979,727.072754,182.570709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.449890,874.888306,281.762085,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.394531,715.051575,176.773468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,703.288452,649.634583,174.794678,766.637390,727.667725,182.522369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.177734,874.063354,281.675262,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.530029,715.439392,176.055252,,,,,,,,,,,,,,,,,,,1027.975098,847.317932,420.249146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,698.116394,649.966553,174.643280,761.261597,727.837280,182.692429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.798340,873.254333,281.761200,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.550293,715.915222,176.000656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,693.340210,650.406067,173.814758,756.849426,728.063721,181.821213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.071655,872.627747,281.676086,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.438538,716.278137,176.384964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,687.714478,650.658325,173.660904,752.189209,728.330994,181.039810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.515137,872.273621,281.489777,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.399780,716.934021,176.130692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,682.805542,651.268860,173.026291,747.023315,728.558899,180.913651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.365967,871.215393,281.674866,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.507385,717.422302,176.122604,,,,,,,,,,,,,,,,,,,,,,1017.527161,845.931580,420.098328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,677.729858,651.644348,172.455353,741.691528,729.202820,180.617050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.130249,870.568970,281.555115,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.461670,717.865662,176.089905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,672.680969,652.136719,172.062576,736.621460,729.398499,180.274323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.813965,870.121338,281.334534,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.661377,718.440674,175.217361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,667.829651,652.575500,171.249924,731.431458,729.585876,180.154770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.919922,869.091248,281.534973,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.844971,718.900024,175.006653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,662.696838,653.094116,170.180176,726.827515,729.775696,179.636276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.656494,868.418274,281.443420,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.737976,719.384949,174.635284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,657.746582,653.592163,169.498505,722.188354,729.834717,178.944183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.272339,868.013062,281.631500,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.867859,719.956604,174.099167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,652.791870,653.894409,168.779572,717.670959,730.160095,178.481705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.369507,866.998962,281.606812,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.146240,720.497192,173.950058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,647.856567,654.240662,168.125305,713.100586,730.565369,177.837906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.536438,865.833313,281.461151,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.357239,721.066406,172.690308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,643.033203,654.691467,167.361115,707.648987,730.807068,177.525024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.029297,865.424011,281.347900,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.600769,721.490723,171.530426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,638.306396,655.109375,165.750336,702.800232,731.104797,176.794418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.222717,864.260620,281.532745,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.034119,721.946533,170.523529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,633.605164,655.644043,165.235291,698.087463,731.430969,176.243622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.376953,863.253113,281.321381,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.850037,722.429504,170.218597,,,,,,,,,,,,,,,,,,,,,,,,,988.588318,837.938965,417.893707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,628.827332,656.067932,164.795090,693.429443,731.816833,175.632034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.393250,862.559998,280.987396,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.175964,722.817383,168.911026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,624.109680,656.343140,164.036484,689.457275,732.160950,174.548386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.765503,861.575867,281.182007,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.534424,723.119019,167.598862,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.176575,836.248962,416.765747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
