Grasp38
Date:,2025/04/16
Time:,14:17:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
237,,,,835.951111,634.752869,93.185921,903.461365,704.992554,122.004593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.520264,860.386597,280.830566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.427429,706.676086,103.745781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,836.092773,634.640686,93.400002,903.116699,705.296448,122.163940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.333374,860.510681,280.912964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,836.162292,634.561279,93.527306,902.970764,705.461609,122.261055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.161499,860.580750,280.929810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,836.216736,634.440552,93.590942,902.926270,705.625610,122.688278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.021362,860.695923,280.928802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,836.249573,634.434326,93.671272,902.867126,705.891174,123.058449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.045776,860.892334,281.018585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,836.285706,634.378052,93.912148,902.783203,706.116699,123.307663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.997437,861.169678,281.127045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,836.275391,634.338806,94.147835,902.687927,706.193115,123.574997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.847534,861.472290,281.143250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,836.351379,634.451599,94.448357,902.580872,706.297058,123.899513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.682861,861.753418,281.180786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,836.339905,634.443787,94.784889,902.299988,706.390686,124.282082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.598877,862.130798,281.267059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,836.351440,634.445496,95.228760,902.008301,706.467224,124.827560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.414185,862.546875,281.379608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,836.403870,634.525208,95.960556,901.893860,706.569641,125.048431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.333374,862.963135,281.488190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,836.440308,634.598572,96.721153,901.856140,706.619812,125.562721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.267212,863.305786,281.593018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,836.466248,634.682922,97.352089,901.787292,706.575195,125.840408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.147461,863.660889,281.640991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,836.440125,634.709778,97.717270,901.975159,706.606201,126.465080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.802856,864.031067,281.926697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,836.472229,634.781067,98.477180,902.028748,706.783386,127.087036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.447266,864.338623,282.221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,836.375732,634.874451,99.612556,902.092651,707.124268,127.913155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.143066,864.734070,282.523224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,836.163269,634.975037,100.919228,901.930603,707.412781,128.680862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.992432,865.275269,282.732117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,835.972778,635.110229,102.339531,901.562134,707.597229,129.464096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.782471,865.817566,283.048157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.378845,704.242554,107.899467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,835.856750,635.184509,103.640182,901.392883,707.745728,130.074966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.810547,866.305481,283.192566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.283325,704.284058,109.001976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,835.739624,635.281555,104.715263,901.102295,707.931763,130.740540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.684937,866.835999,283.418976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.873230,704.448792,110.832336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,835.109863,635.218628,106.304726,900.683472,708.418518,132.001648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.560425,867.335022,283.614624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.219849,704.606445,112.718445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,834.506714,635.425903,107.891670,900.020203,708.783691,133.574539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.558350,867.638672,283.773193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.826660,704.741943,113.947990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,833.924866,635.741089,109.592735,899.256714,708.961487,134.625031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.480835,867.955444,283.744598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.263000,704.900513,115.479637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,833.195801,635.876343,111.322441,898.752258,709.119812,135.454910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.375000,868.283081,283.926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.269043,705.206299,116.405342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,832.666199,636.082825,112.841141,897.903931,709.295349,136.949280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.217407,868.722656,284.132538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,831.966919,636.360596,114.770470,897.205627,709.622742,138.268906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.845581,869.274170,284.387421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.626709,705.392761,119.487091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,831.108276,636.451355,116.531044,896.289368,709.853577,139.680237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.373535,869.689636,284.686035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.190796,705.857666,120.943413,1084.676025,844.356812,421.914490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,829.906372,636.616760,118.066521,895.573364,710.054932,140.850250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.856323,870.139893,284.946838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.372559,706.083679,122.444191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,828.624329,637.034424,120.300140,894.536804,710.377258,142.256226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.240479,870.495728,285.342407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.613220,706.269592,124.702843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,827.314087,637.216858,122.123207,893.016174,710.737671,143.518417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.648560,870.838989,285.655243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,826.073059,637.430420,123.344826,891.335999,711.033630,144.444427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.169434,871.097473,285.703156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.955750,706.950562,127.879089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,824.091919,637.817078,125.683670,889.911804,711.700256,145.866211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.658936,871.349976,285.642609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.860535,707.132568,128.890442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,822.339172,638.101318,127.572693,887.705566,712.153687,147.330292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.573608,871.716187,285.874329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.032593,707.294312,130.566803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,820.418030,638.410278,128.970825,885.648865,712.113342,148.631058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.088257,871.988831,286.372406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.971191,707.722412,132.994278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,818.153259,638.756775,130.695786,883.887390,713.096924,150.329147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.872803,872.048889,286.349182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.764160,708.105408,134.845200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,816.041687,639.118286,132.518341,881.336365,713.473145,151.785172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.923340,872.210754,286.264771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.394470,708.429810,136.600861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,813.678101,639.419067,134.115631,879.415344,713.749756,152.989487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.504639,872.518066,286.806427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,811.005371,639.756226,135.500671,876.241577,714.644531,153.970184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.801147,872.692566,286.906250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.561340,709.378723,139.576340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,808.218323,640.129150,137.321320,873.890320,714.503418,154.742096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.121826,872.702209,286.667053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.768311,709.768860,141.784424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,805.380066,640.628235,139.100250,871.343994,714.944275,156.172546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.348267,873.019165,287.010681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.953064,710.184448,143.298187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,802.481201,640.944214,140.252731,867.625671,715.604858,157.213593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.495483,873.195740,286.806427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.513489,710.585022,144.682785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,799.357117,641.480469,141.763519,864.905884,715.782837,158.883392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.481812,873.274902,286.617065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.324524,711.061035,145.819443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,795.964722,641.863098,143.392029,861.598206,716.552429,159.557327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.211914,873.565002,286.772980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.569763,711.514343,147.466461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,792.428284,642.313965,144.418427,858.144592,716.645386,160.577499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.151855,873.476563,286.513367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.397339,712.092896,148.795563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,788.932678,642.882324,145.892914,854.680298,717.225830,161.713791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.628052,873.739258,286.748840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.004517,712.534424,149.951340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,785.117920,643.336792,147.301697,850.989563,718.157776,162.359161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.460938,873.554993,286.688019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.018860,713.036865,151.155106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,781.334167,644.059265,148.741821,846.982117,718.238037,163.554962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.654175,873.677551,286.581757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.719788,713.588623,152.278122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,777.396362,644.510620,149.673553,843.524597,718.617798,164.638336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.253052,873.484131,286.570496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.972290,714.287109,153.506165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,773.278015,645.017761,150.632538,839.445435,719.508728,165.092148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.283203,873.418579,286.434418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.747498,714.858521,154.834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,768.980835,645.601196,151.899673,835.156921,719.811646,165.879150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.359375,873.237427,285.950378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.355896,715.320862,156.028595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,764.920227,646.085876,152.989670,830.892212,720.192017,167.185226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.335083,873.125916,286.020905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.602051,715.939148,157.056137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,760.527466,646.506470,154.057083,826.289246,720.777039,167.762985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.500244,872.787354,285.742462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.498169,716.432495,157.738586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,756.074768,646.913635,154.903564,822.114380,721.103699,167.823929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.243408,872.648926,285.852966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.085571,717.029175,158.520279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,751.732544,647.422607,155.739914,817.932434,721.723816,168.128464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.180908,872.494934,285.522766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.711121,717.619995,158.927307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,747.235474,647.853943,156.507339,812.966003,722.538513,168.834686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.967529,872.321716,285.474274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.130127,718.010925,159.302505,1045.109497,845.222839,423.602753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,742.507935,648.315979,157.653076,808.591370,723.131897,169.533981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.315796,872.162109,285.260529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.365540,718.393311,159.937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,737.786743,648.657959,158.241074,803.979675,723.567078,169.661453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.224609,871.852966,284.729065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.559509,718.767273,160.804077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,733.059998,649.086975,158.571503,798.677917,724.112183,170.395660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.586792,871.393066,284.726349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.511353,719.037659,161.063507,,,,1038.781738,844.736633,422.851715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,728.201904,649.550110,159.153519,794.079712,724.397766,170.700165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.732422,871.075378,284.579315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.901611,719.623718,161.338699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,723.486328,649.936462,159.379700,789.063782,724.701660,170.742020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.673462,870.851440,284.557892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.470276,720.112061,161.330460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,718.898865,650.450134,158.918427,784.495544,724.777527,170.776184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.804565,870.737122,284.540070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.865723,720.478943,161.522873,,,,,,,1032.609985,843.824036,422.132050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,714.025391,650.777283,158.791290,779.320129,725.473022,171.105103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.608154,870.189087,284.000671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.911255,720.736023,161.973923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
