Grasp50
Date:,2025/04/16
Time:,14:28:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
218,832.611023,717.501709,165.291718,,,,,,,,,,,,,,,,,,,,,,1066.953857,835.595337,201.202637,,,,,,,,,,750.454529,654.376282,166.917297,,,,,,,,,,,,,,,,,,,708.411377,734.383301,184.278564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,828.565979,717.985596,165.694031,,,,,,,,,,,,,,,,,,,,,,1063.371826,835.775452,201.326111,,,,,,,,,,746.647827,654.811157,167.829636,,,,,,,,,,,,,,,,,,,704.095093,735.324280,185.608627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,824.427551,718.871338,166.381638,,,,,,,,,,,,,,,,,,,,,,1059.711304,835.894043,201.949402,,,,,,,,,,742.908997,655.179321,168.639420,,,,,,,,,,,,,,,,,,,700.690002,736.053955,185.940613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,820.666992,719.821106,166.747757,,,,,,,,,,,,,,,,,,,,,,1055.993896,836.119324,201.117447,,,,,,,,,,739.167908,655.715149,168.982544,,,,,,,,,,,,,,,,,,,696.913147,736.518127,186.918365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,817.256531,720.051331,167.405624,,,,,,,,,,,,,,,,,,,,,,1052.664185,836.131348,201.429703,,,,,,,,,,735.119751,656.233765,169.639725,,,,,,,,,,,,,,,,,,,692.822754,736.958984,187.702774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,812.763428,720.800476,168.240250,,,,,,,,,,,,,,,,,,,,,,1048.722168,836.355530,201.756180,,,,,,,,,,730.949951,656.655334,170.828018,,,,,,,,,,,,,,,,,,,688.707825,737.048645,188.312439,,,,1106.570190,813.317139,358.164307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,808.408020,721.353271,168.268341,,,,,,,,,,,,,,,,,,,,,,1044.411621,836.500854,201.708893,,,,,,,,,,726.733826,656.976135,171.415771,,,,,,,,,,,,,,,,,,,684.415222,737.650330,189.107864,,,,1105.738525,812.241943,356.929932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,804.582214,721.556580,168.448273,,,,,,,,,,,,,,,,,,,,,,1041.345093,836.517517,201.542511,,,,,,,,,,722.574585,657.559021,171.953995,,,,,,,,,,,,,,,,,,,680.666809,737.954041,189.499908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,799.988586,721.991455,168.505585,,,,,,,,,,,,,,,,,,,,,,1037.672363,836.629578,201.817337,,,,,,,,,,718.475830,657.962952,172.181732,,,,,,,,,,,,,,,,,,,676.493652,738.205017,189.978302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,795.240051,722.632324,168.868576,,,,,,,,,,,,,,,,,,,,,,1033.123901,836.748718,201.927689,,,,,,,,,,714.426270,658.416748,172.632858,,,,,,,,,,,,,,,,,,,671.986267,738.359436,190.479019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,791.006775,722.960510,168.894821,,,,,,,,,,,,,,,,,,,,,,1029.012451,836.597900,202.024811,,,,,,,,,,710.278259,658.765747,172.754013,,,,,,,,,,,,,,,,,,,667.515015,739.111511,190.742676,,,,,,,1094.941162,811.859619,356.105042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,787.029541,723.218750,169.153641,,,,,,,,,,,,,,,,,,,,,,1025.595337,836.635620,202.023804,,,,,,,,,,705.836304,659.020142,172.770325,,,,,,,,,,,,,,,,,,,663.129211,739.259705,190.185059,,,,,,,1092.357544,812.618469,355.544586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,782.354858,723.936035,169.518127,,,,,,,,,,,,,,,,,,,,,,1021.566101,836.509155,201.701462,,,,,,,,,,701.382813,659.320007,172.949463,,,,,,,,,,,,,,,,,,,658.333008,739.332764,190.619751,,,,,,,1089.703125,812.839478,355.239441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,777.845398,724.599915,169.723404,,,,,,,,,,,,,,,,,,,,,,1017.378052,836.128601,201.973709,,,,,,,,,,697.049866,659.584900,173.022247,,,,,,,,,,,,,,,,,,,653.353210,739.651428,191.457977,,,,,,,1087.284180,811.507141,354.591095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,773.141418,724.982910,169.458603,,,,,,,,,,,,,,,,,,,,,,1013.220947,835.930481,202.448486,,,,,,,,,,692.623596,660.033447,173.024384,,,,,,,,,,,,,,,,,,,648.945740,740.267517,191.430206,,,,,,,1085.344482,810.234619,353.555267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,768.719360,725.238892,169.554581,,,,,,,,,,,,,,,,,,,,,,1008.762451,835.696960,202.447067,,,,,,,,,,688.079773,660.320435,173.140381,,,,,,,,,,,,,,,,,,,644.859314,740.149902,190.828705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,764.044800,725.447876,169.716324,,,,,,,,,,,,,,,,,,,,,,1004.891602,835.585999,202.184769,,,,,,,,,,683.519653,660.532043,173.069580,,,,,,,,,,,,,,,,,,,640.382996,740.241272,191.091476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,759.524841,725.868103,169.550583,,,,,,,,,,,,,,,,,,,,,,1000.949890,835.543091,202.310486,,,,,,,,,,678.782410,660.752319,172.907761,,,,,,,,,,,,,,,,,,,635.318359,740.814087,191.803223,,,,,,,,,,1076.178345,810.308533,352.576141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,754.837769,726.093079,169.889069,,,,,,,,,,,,,,,,,,,,,,996.744263,835.383667,202.730286,,,,,,,,,,674.243347,661.581421,172.883972,,,,,,,,,,,,,,,,,,,631.141174,740.557373,191.507294,,,,,,,,,,1074.472046,810.365662,352.075531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,750.853149,725.946350,169.283615,,,,,,,,,,,,,,,,,,,,,,992.144104,835.102356,202.918549,,,,,,,,,,669.698120,662.054443,172.968094,,,,,,,,,,,,,,,,,,,626.904907,740.579224,190.941116,,,,,,,,,,1071.394775,810.552063,351.684479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,746.861633,726.183228,168.726669,,,,,,,,,,,,,,,,,,,,,,987.665833,834.788330,203.194427,,,,,,,,,,665.555115,662.132324,172.372528,,,,,,,,,,,,,,,,,,,622.141907,740.750305,191.409760,,,,,,,,,,1068.883911,809.598389,351.445557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,741.988586,726.741577,168.812119,,,,,,,,,,,,,,,,,,,,,,983.758728,834.239990,203.571564,,,,,,,,,,661.028503,662.243591,171.862640,,,,,,,,,,,,,,,,,,,618.096863,740.506653,191.035919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,736.593994,727.133118,168.542252,,,,,,,,,,,,,,,,,,,,,,978.854187,834.406433,203.234299,,,,,,,,,,656.550171,662.527954,171.643372,,,,,,,,,,,,,,,,,,,613.443542,740.570435,191.036697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,732.025208,726.881287,168.152313,,,,,,,,,,,,,,,,,,,,,,974.783997,833.785645,203.340973,,,,,,,,,,652.346252,662.460754,171.110641,,,,,,,,,,,,,,,,,,,608.521362,740.535706,190.943222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,728.073303,726.897766,167.502106,,,,,,,,,,,,,,,,,,,,,,970.853455,833.119690,203.591721,,,,,,,,,,647.733032,662.306030,170.600342,,,,,,,,,,,,,,,,,,,604.238281,740.579651,190.476913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,723.807434,727.092346,167.491699,,,,,,,,,,,,,,,,,,,,,,966.370667,832.807434,203.829391,,,,,,,,,,643.442261,662.457092,170.109985,,,,,,,,,,,,,,,,,,,599.512695,740.354980,190.514481,,,,,,,,,,,,,1055.425659,808.494751,348.705902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,718.864990,727.217773,167.312332,,,,,,,,,,,,,,,,,,,,,,962.013916,832.439148,203.903839,,,,,,,,,,639.101807,662.284607,169.741501,,,,,,,,,,,,,,,,,,,594.931580,740.477783,189.920563,,,,,,,,,,,,,1052.702515,807.119446,347.371277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,714.538025,727.352783,166.409042,,,,,,,,,,,,,,,,,,,,,,958.144104,831.662659,204.126587,,,,,,,,,,634.679199,662.326843,168.740845,,,,,,,,,,,,,,,,,,,590.442139,740.161987,189.168625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,710.390076,727.314758,165.915894,,,,,,,,,,,,,,,,,,,,,,953.789307,831.325256,204.676086,,,,,,,,,,630.544922,662.175659,168.330994,,,,,,,,,,,,,,,,,,,585.651001,739.692505,188.812988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,705.867188,727.644897,165.444977,,,,,,,,,,,,,,,,,,,,,,949.240356,831.104858,204.838440,,,,,,,,,,626.252563,662.417114,167.971954,,,,,,,,,,,,,,,,,,,581.644287,739.627441,187.521774,,,,,,,,,,,,,,,,1044.509888,806.718079,346.388306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,701.236328,728.199768,164.517242,,,,,,,,,,,,,,,,,,,,,,945.239380,830.139954,204.853027,,,,,,,,,,622.095764,662.124451,167.110413,,,,,,,,,,,,,,,,,,,577.100342,739.429565,187.080566,,,,,,,,,,,,,,,,1041.720337,806.310120,345.845215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,697.170410,727.905090,164.266418,,,,,,,,,,,,,,,,,,,,,,941.489197,829.223694,204.919586,,,,,,,,,,617.727600,662.298706,166.646973,,,,,,,,,,,,,,,,,,,572.891785,739.319092,186.499237,,,,,,,,,,,,,,,,1038.590942,805.873657,345.303223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,692.871338,727.799377,164.471436,,,,,,,,,,,,,,,,,,,,,,937.421143,829.163757,205.145874,,,,,,,,,,613.752808,662.379211,166.031494,,,,,,,,,,,,,,,,,,,568.411133,739.415100,185.936005,,,,,,,,,,,,,,,,1036.118286,804.548889,344.853790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,688.735291,728.414368,163.837189,,,,,,,,,,,,,,,,,,,,,,933.733276,828.394714,205.423035,,,,,,,,,,609.506348,662.399109,165.318710,,,,,,,,,,,,,,,,,,,564.547241,739.227295,184.893463,,,,,,,,,,,,,,,,1033.528931,803.592896,343.692719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,684.858765,728.485962,162.756943,,,,,,,,,,,,,,,,,,,,,,929.797729,827.591003,205.704697,,,,,,,,,,605.579041,662.385193,164.456970,,,,,,,,,,,,,,,,,,,559.921570,739.166077,184.465500,,,,,,,,,,,,,,,,1031.258301,804.253174,343.746063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,680.512878,728.582214,162.341690,,,,,,,,,,,,,,,,,,,,,,926.042908,826.798340,205.717316,,,,,,,,,,601.483459,662.112244,164.033218,,,,,,,,,,,,,,,,,,,555.789612,739.377930,183.299316,,,,,,,,,,,,,,,,1027.811646,804.464905,343.755981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,675.638794,729.027893,162.050903,,,,,,,,,,,,,,,,,,,,,,922.390442,826.156128,206.020355,,,,,,,,,,597.677734,662.035278,163.009781,,,,,,,,,,,,,,,,,,,551.502136,738.943848,182.609650,,,,,,,,,,,,,,,,1025.113281,803.673218,343.402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,671.666443,729.125183,161.570908,,,,,,,,,,,,,,,,,,,,,,918.786560,825.731506,206.285477,,,,,,,,,,593.354187,661.900085,162.622025,,,,,,,,,,,,,,,,,,,547.631409,739.048279,181.536697,,,,,,,,,,,,,,,,1022.484924,802.366211,342.646484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,668.275452,728.791687,161.287399,,,,,,,,,,,,,,,,,,,,,,915.308472,824.933899,206.507843,,,,,,,,,,589.891296,661.805908,161.774033,,,,,,,,,,,,,,,,,,,544.253418,738.689575,179.913910,,,,,,,,,,,,,,,,1020.270874,801.245789,341.790558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,664.276855,729.040283,160.670593,,,,,,,,,,,,,,,,,,,,,,911.122009,824.447205,206.401413,,,,,,,,,,585.961670,661.658447,161.302917,,,,,,,,,,,,,,,,,,,539.840027,738.433777,179.676559,,,,,,,,,,,,,,,,1017.831787,801.856934,341.312653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,660.696167,728.841736,159.499054,,,,,,,,,,,,,,,,,,,,,,907.879211,823.560913,206.943817,,,,,,,,,,582.217163,661.646118,160.341507,,,,,,,,,,,,,,,,,,,536.186218,738.308960,178.435059,,,,,,,,,,,,,,,,1014.776917,802.143433,341.468414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,657.256714,728.476074,158.767670,,,,,,,,,,,,,,,,,,,,,,904.393860,823.171265,206.544098,,,,,,,,,,578.678101,661.790222,158.931168,,,,,,,,,,,,,,,,,,,532.156555,738.059570,177.894775,,,,,,,,,,,,,,,,1012.340759,801.573303,341.137604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,653.711853,728.506897,158.229614,,,,,,,,,,,,,,,,,,,,,,901.052856,822.529358,206.844681,,,,,,,,,,574.883118,661.503418,158.042419,,,,,,,,,,,,,,,,,,,528.756287,737.953247,177.158035,,,,,,,,,,,,,,,,1009.650208,800.087158,340.614258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,650.872681,728.133850,156.991409,,,,,,,,,,,,,,,,,,,,,,897.718994,821.617188,207.254501,,,,,,,,,,571.544250,661.190857,156.725128,,,,,,,,,,,,,,,,,,,525.468628,738.091003,175.647781,,,,,,,,,,,,,,,,1007.734253,798.962158,339.720551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,646.953552,728.134216,156.075241,,,,,,,,,,,,,,,,,,,,,,894.335571,820.963989,207.216965,,,,,,,,,,568.489807,660.967773,155.485504,,,,,,,,,,,,,,,,,,,521.496521,737.634888,175.090454,,,,,,,,,,,,,,,,1005.138123,799.309937,339.100830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,643.198547,728.026428,155.826431,,,,,,,,,,,,,,,,,,,,,,891.274475,820.580139,207.374451,,,,,,,,,,564.789185,660.953308,155.057938,,,,,,,,,,,,,,,,,,,518.408813,737.418213,174.112625,,,,,,,,,,,,,,,,1002.743530,799.594238,339.126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,640.142883,728.075439,154.568146,,,,,,,,,,,,,,,,,,,,,,887.756592,819.853455,207.463699,,,,,,,,,,561.438293,660.448120,154.025772,,,,,,,,,,,,,,,,,,,515.444763,737.339050,172.387253,,,,,,,,,,,,,,,,1000.026978,799.021423,339.008545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,636.401062,727.885742,153.734299,,,,,,,,,,,,,,,,,,,,,,884.873108,818.875122,207.759598,,,,,,,,,,558.223816,660.321289,152.906189,,,,,,,,,,,,,,,,,,,511.814819,736.740295,171.791779,,,,,,,,,,,,,,,,997.887085,798.320068,338.545319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,633.613220,727.684937,153.452103,,,,,,,,,,,,,,,,,,,,,,881.987549,818.049805,207.671127,,,,,,,,,,554.845154,660.479553,152.208160,,,,,,,,,,,,,,,,,,,508.335815,736.880798,170.876602,,,,,,,,,,,,,,,,995.617737,796.773376,337.794952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,630.561584,727.582153,152.458755,,,,,,,,,,,,,,,,,,,,,,878.715271,817.718811,207.841553,,,,,,,,,,551.645386,660.036621,151.125641,,,,,,,,,,,,,,,,,,,505.271027,736.975891,169.717499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,627.463318,727.276978,151.337891,,,,,,,,,,,,,,,,,,,,,,876.063965,816.587097,208.161392,,,,,,,,,,548.957581,659.844299,149.772690,,,,,,,,,,,,,,,,,,,502.572906,736.585693,168.242981,,,,,,,,,,,,,,,,,,,990.992065,796.572021,336.912750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,624.201477,727.001526,151.314896,,,,,,,,,,,,,,,,,,,,,,873.257385,816.047607,208.110428,,,,,,,,,,545.943787,659.886414,149.010208,,,,,,,,,,,,,,,,,,,499.505432,736.294983,166.703278,,,,,,,,,,,,,,,,,,,988.438171,796.578186,336.794678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,621.164917,727.072510,149.700363,,,,,,,,,,,,,,,,,,,,,,870.470032,815.187073,208.269897,,,,,,,,,,542.853149,659.569580,148.337570,,,,,,,,,,,,,,,,,,,496.404755,736.078857,166.141617,,,,,,,,,,,,,,,,,,,986.229492,795.858765,336.415833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,618.505127,726.837036,149.050735,,,,,,,,,,,,,,,,,,,,,,867.238525,814.798340,208.335846,,,,,,,,,,539.989868,659.314819,147.432083,,,,,,,,,,,,,,,,,,,493.440826,735.851807,164.634979,,,,,,,,,,,,,,,,,,,984.435425,795.116638,335.535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,615.932556,726.632996,148.495560,,,,,,,,,,,,,,,,,,,,,,864.566895,814.322632,208.494049,,,,,,,,,,537.245178,659.023621,145.931046,,,,,,,,,,,,,,,,,,,490.678589,735.562622,163.168243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,613.380249,725.986938,147.710831,,,,,,,,,,,,,,,,,,,,,,862.150574,813.080078,208.719849,,,,,,,,,,534.471558,659.147095,144.793243,,,,,,,,,,,,,,,,,,,487.262329,735.373718,162.797012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,610.447815,726.246704,146.598175,,,,,,,,,,,,,,,,,,,,,,859.246704,813.207825,209.136734,,,,,,,,,,531.791870,658.818726,143.947220,,,,,,,,,,,,,,,,,,,484.626373,735.016907,161.645050,,,,,,,,,,,,,,,,,,,,,,977.331482,793.587463,335.447632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,607.491516,725.946228,145.683212,,,,,,,,,,,,,,,,,,,,,,857.528748,811.657959,208.569199,,,,,,,,,,529.204651,658.404541,142.756134,,,,,,,,,,,,,,,,,,,482.153809,734.786255,160.200562,,,,,,,,,,,,,,,,,,,,,,975.149719,792.609070,334.335327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,605.208130,725.440857,145.430130,,,,,,,,,,,,,,,,,,,,,,854.958435,811.479431,207.941025,,,,,,,,,,526.987305,658.291870,141.728622,,,,,,,,,,,,,,,,,,,480.141083,734.527954,159.227356,,,,,,,,,,,,,,,,,,,,,,974.068359,792.148193,333.508911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,602.902649,725.185852,143.920288,,,,,,,,,,,,,,,,,,,,,,852.268921,811.022339,208.779282,,,,,,,,,,524.437256,657.815491,140.435623,,,,,,,,,,,,,,,,,,,477.560486,734.375732,157.938202,,,,,,,,,,,,,,,,,,,,,,971.700623,792.052429,333.678528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,600.802307,724.871582,142.740067,,,,,,,,,,,,,,,,,,,,,,849.696350,809.768494,208.821121,,,,,,,,,,522.318787,657.412964,139.138443,,,,,,,,,,,,,,,,,,,475.216644,734.172363,156.706512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,598.547302,724.461487,142.126373,,,,,,,,,,,,,,,,,,,,,,847.846375,809.060730,208.545792,,,,,,,,,,520.296021,657.036011,137.755661,,,,,,,,,,,,,,,,,,,473.123962,733.357422,155.719467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,595.920349,724.442688,141.337051,,,,,,,,,,,,,,,,,,,,,,844.041016,807.650513,209.461929,,,,,,,,,,517.742065,656.893433,136.415161,,,,,,,,,,,,,,,,,,,471.544556,732.833557,154.312256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,594.036316,723.935791,140.763245,,,,,,,,,,,,,,,,,,,,,,842.610413,807.922241,208.928467,,,,,,,,,,515.759216,656.994812,135.435486,,,,,,,,,,,,,,,,,,,468.719940,732.936951,153.291016,,,,,,,,,,,,,,,,,,,,,,,,,963.708923,789.965881,332.889618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,591.726624,723.629944,139.733002,,,,,,,,,,,,,,,,,,,,,,841.156250,806.700928,208.850983,,,,,,,,,,513.398926,656.879028,134.866119,,,,,,,,,,,,,,,,,,,466.472809,732.991333,152.856384,,,,,,,,,,,,,,,,,,,,,,,,,962.439148,789.483887,332.017059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,589.827332,723.406128,138.867477,,,,,,,,,,,,,,,,,,,,,,838.890259,805.406189,208.425552,,,,,,,,,,511.149323,656.670959,133.703308,,,,,,,,,,,,,,,,,,,464.287354,732.937927,152.340637,,,,,,,,,,,,,,,,,,,,,,,,,961.100525,788.467346,330.853821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,587.886230,723.233948,138.513885,,,,,,,,,,,,,,,,,,,,,,837.294250,804.680847,208.208511,,,,,,,,,,509.143860,656.466797,132.492126,,,,,,,,,,,,,,,,,,,462.260468,732.959656,150.459656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,585.797913,723.112366,137.156342,,,,,,,,,,,,,,,,,,,,,,835.477051,803.716431,207.990280,,,,,,,,,,507.301788,656.169983,131.021042,,,,,,,,,,,,,,,,,,,460.685028,732.868347,149.267731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,584.104065,722.976379,136.107422,,,,,,,,,,,,,,,,,,,,,,833.714905,803.651428,207.767685,,,,,,,,,,505.100586,656.104126,130.121155,,,,,,,,,,,,,,,,,,,458.279724,732.695374,148.780838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,582.224426,722.984253,135.422104,,,,,,,,,,,,,,,,,,,,,,831.184692,803.403198,208.382477,,,,,,,,,,503.600647,656.126099,129.253220,,,,,,,,,,,,,,,,,,,456.728333,732.662720,146.951721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,580.490295,722.386658,135.368134,,,,,,,,,,,,,,,,,,,,,,828.788025,802.508240,208.607437,,,,,,,,,,501.861511,656.139709,128.497971,,,,,,,,,,,,,,,,,,,455.330322,732.662476,145.744247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,578.961792,722.620728,134.419128,,,,,,,,,,,,,,,,,,,,,,827.601257,801.326233,208.569504,,,,,,,,,,499.921936,655.957703,127.527199,,,,,,,,,,,,,,,,,,,453.155060,732.577026,144.812531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,577.179016,722.705261,133.101242,,,,,,,,,,,,,,,,,,,,,,826.368591,800.679749,208.387238,,,,,,,,,,498.289734,655.957764,126.918488,,,,,,,,,,,,,,,,,,,451.747772,732.716431,143.254730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,575.698242,722.527405,132.186752,,,,,,,,,,,,,,,,,,,,,,824.666687,800.416016,207.948486,,,,,,,,,,496.480316,656.093567,126.129433,,,,,,,,,,,,,,,,,,,450.589966,732.796204,142.207077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,574.233276,722.161316,131.811539,,,,,,,,,,,,,,,,,,,,,,822.900940,800.164001,207.466156,,,,,,,,,,494.884735,656.000977,125.348175,,,,,,,,,,,,,,,,,,,448.270630,732.811951,141.341583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,572.767212,722.278259,131.027359,,,,,,,,,,,,,,,,,,,,,,821.920532,799.675415,207.547989,,,,,,,,,,493.166260,655.947693,124.266655,,,,,,,,,,,,,,,,,,,447.258942,732.838135,140.144577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
