Grasp125
Date:,2025/04/23
Time:,12:59:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
263,,,,,,,,,,,,,,,,865.586609,818.390686,217.591629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.355469,722.280273,156.967438,571.543518,649.467041,185.693161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.419556,723.240723,194.566116,911.064880,796.378845,297.303131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,862.580078,817.378113,217.398239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.722046,722.008789,156.789764,567.703857,649.304932,184.865540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.933167,722.829468,193.394608,908.567322,795.641418,297.188049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,859.683533,816.318665,217.664291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.540588,721.820435,155.821167,564.304993,649.183655,184.097839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.487183,794.896851,296.765167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,856.169006,815.917664,217.906876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.560059,721.148804,154.793121,561.126770,648.836487,182.728348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.259399,794.134033,297.496155,508.306732,722.239075,192.419022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,852.749268,814.671631,217.844574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.377502,720.817688,153.544174,557.594421,648.577820,181.512146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.787598,793.498291,297.263550,505.343140,721.924500,190.472519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,850.088684,813.642822,218.173874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.531250,720.413757,152.786880,554.392639,648.477051,180.586670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.788818,793.217468,296.933868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,846.492554,813.154602,218.059250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.344299,720.299744,152.034973,550.941650,647.917908,180.245590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.317688,791.844116,296.915649,,,,498.671356,721.795044,189.760910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,843.904724,812.022522,218.363037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.354248,719.872803,151.135391,547.962769,647.633728,179.230179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.445740,791.373047,296.523590,,,,495.846375,721.580444,187.877045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,840.808044,811.335266,217.851120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.119995,719.551697,150.827621,544.732666,647.720703,178.421997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.326965,790.753113,296.683105,,,,492.866364,721.355896,186.733795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,837.960510,810.172058,218.106979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.362671,719.750183,150.132736,542.008179,647.579712,177.585449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.571594,789.868164,296.562317,,,,488.832428,721.424194,186.919769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,835.258911,809.532654,217.733856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.691772,719.583313,148.884537,539.016296,647.200012,176.157471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.897461,789.277283,296.580811,,,,485.357056,721.462952,186.005844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,832.659668,809.068604,217.666611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.104248,719.300720,148.156494,536.570618,647.012695,175.024384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.899902,788.438354,296.126160,,,,483.163300,721.061401,184.640198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,830.168640,808.135925,217.567612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.225647,718.776367,147.931381,533.473572,646.750305,174.283813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.039795,788.058960,296.102051,,,,480.796082,720.392761,182.853287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,827.458862,807.472595,217.249283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.353760,718.698425,147.027267,530.706848,646.588684,173.320160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.614807,787.709656,295.775757,,,,478.488739,720.409241,181.199356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,825.104919,806.645813,217.325500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.632935,718.331665,145.678238,527.681580,646.574158,172.811020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.329041,786.797119,295.483093,,,,475.768616,720.261475,180.070694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,822.470276,805.810852,217.081955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.201233,718.289368,145.235718,525.329224,646.326904,171.811661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.793640,786.469360,295.020050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,819.972229,805.569458,217.007660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.554199,718.083374,144.096664,522.557312,646.102051,170.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.267029,786.130493,294.733887,,,,,,,470.259064,720.475525,178.371185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,817.513611,804.728516,216.733032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.630859,717.611206,142.894867,520.409668,646.381775,169.269379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.754456,785.095886,294.507263,,,,,,,467.728485,720.343994,177.307144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,815.593750,804.062683,216.018036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.113037,717.538879,142.207397,517.969910,646.176453,168.503296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.045959,784.883606,294.358734,,,,,,,465.570496,720.089355,176.230469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,812.779724,803.934509,215.505478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.317749,717.365784,141.388214,515.490051,645.815247,167.542114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.888245,784.514465,294.118286,,,,,,,463.596680,720.082764,174.723114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,810.635681,803.316772,215.550842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.032532,716.824585,140.615463,513.279358,645.747314,166.590225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.980225,783.629150,293.830780,,,,,,,460.958466,719.809631,173.329422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,808.672913,802.508240,215.102692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.757019,716.832458,139.673813,510.847412,645.454529,165.644363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.582947,783.242798,293.610657,,,,,,,459.052002,719.838989,172.293686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,806.795898,802.057373,214.758499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.558289,716.384399,138.959229,508.725525,645.328796,164.496445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.348267,782.732910,292.535339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,804.169678,801.448608,214.687729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.044495,716.276733,137.674484,506.815277,645.174866,163.127686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.668152,781.823303,292.166748,,,,,,,,,,454.635742,719.813660,170.193420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,802.446106,800.794617,214.277908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.111267,716.365601,136.069153,504.464142,645.065186,161.486893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.539307,781.528931,291.533569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,800.755310,800.590088,213.574203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.162964,716.084106,136.112015,502.997192,645.198547,160.766037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.308105,781.663330,291.736328,,,,,,,,,,,,,451.539551,719.683105,167.093887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,798.331604,800.600159,213.077484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.130859,716.200806,134.937393,501.268372,645.353638,159.874603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.185913,780.791443,291.539703,,,,,,,,,,,,,449.212250,719.749817,166.468185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,797.168152,799.911194,212.944260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.876831,715.794861,133.962402,499.154938,645.371887,159.072815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.481079,779.910156,291.280945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,795.245056,799.324524,212.322815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.925415,715.742615,133.623627,497.425415,645.151672,157.767883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.587219,779.182007,290.277557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,793.929199,798.861877,211.847672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.805481,715.900391,132.148209,496.355927,645.262817,156.155548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.513306,779.336731,290.084473,,,,,,,,,,,,,,,,444.238770,719.813110,163.012604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,791.889893,798.232910,211.396774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.038757,716.080017,130.827972,494.693665,645.185364,154.816010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.121216,778.959167,289.756012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,790.020203,797.748047,211.051254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.161560,715.512146,129.894058,492.690887,645.049133,153.906311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.105957,778.467041,288.759644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,789.467346,797.396912,210.234619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.734497,715.361572,129.108582,491.383759,644.969788,153.384171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.643127,778.007019,288.034546,,,,,,,,,,,,,,,,,,,439.996399,720.078552,160.356628,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,788.472412,797.555725,209.135712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.485718,715.741577,128.446106,489.918854,645.058899,152.184830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.264587,777.907715,287.902405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,787.078003,797.640747,208.884583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.956665,715.634521,127.123543,488.876526,645.005859,150.915176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.263550,777.703003,287.533417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,785.297119,797.572754,208.856430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.834290,715.546204,126.593842,487.568848,644.830078,149.434433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.991882,776.443787,286.224365,,,,,,,,,,,,,,,,,,,,,,436.714081,720.096252,155.968887,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,783.866089,797.406433,208.277527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.515015,715.538269,126.240746,486.244629,644.760498,148.565689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.242920,775.824402,284.842560,,,,,,,,,,,,,,,,,,,,,,435.146729,720.213257,156.101395,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,783.454529,797.171326,207.498474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.777100,715.296143,124.804016,485.009766,645.022095,147.281952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.633972,775.988403,284.433228,,,,,,,,,,,,,,,,,,,,,,433.784668,720.391907,155.405731,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,783.049500,797.001892,206.420685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.544861,715.503174,123.772781,484.201294,645.238464,146.658249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.864685,776.190186,284.405182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,781.807434,796.748108,205.745789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.704712,715.859375,122.898132,483.338684,645.324036,145.993225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.371887,776.477295,284.423004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,780.643005,796.741211,205.088058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.578613,716.068420,122.563583,482.368317,645.401001,145.221237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.195313,776.273376,284.316406,,,,,,,,,,,,,,,,,,,,,,,,,431.624115,720.614258,151.524124,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,780.028931,796.780273,204.580276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.787659,715.971130,121.653809,481.436066,645.500854,144.463547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.037659,775.661133,283.722107,,,,,,,,,,,,,,,,,,,,,,,,,430.500153,720.701172,151.630280,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,779.183289,796.830872,203.756546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.175476,715.641052,120.266670,480.334656,645.349365,142.784897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.301941,776.101929,281.821655,,,,,,,,,,,,,,,,,,,,,,,,,429.644714,720.886841,150.785233,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,778.409790,796.927673,203.063293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.711670,715.771606,119.476181,479.412170,645.283875,141.984039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.805359,776.408325,280.830719,,,,,,,,,,,,,,,,,,,,,,,,,428.814514,721.024597,149.204865,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,777.868774,797.066711,202.501617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.273621,715.727417,118.955811,479.056000,645.545532,141.463394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.440491,776.555786,280.727631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,777.787292,797.048889,201.780487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.770203,716.008606,118.132782,478.422394,645.651123,140.707443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.458130,776.772888,280.865295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,777.190308,796.814148,201.103485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.137085,716.044006,117.527954,477.870026,645.572693,139.617767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.941101,776.812134,280.110474,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.473206,721.121521,146.720901,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,776.355713,796.882324,200.659760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.445679,716.559021,116.491623,477.585388,645.804138,138.911011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.082092,776.859009,279.878265,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.962006,721.386353,146.072662,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,775.603088,797.097290,200.237228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.809692,716.981934,115.553871,477.199127,646.139954,138.433014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.437988,776.934082,279.332581,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.600037,721.533752,145.441040,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,775.165100,797.264221,199.876450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.375366,717.114258,114.882431,476.477539,646.297363,137.778687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.899353,776.754944,278.421600,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.106598,721.768921,144.842224,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,774.851563,797.426697,199.391373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.098877,717.149658,114.645058,476.092651,646.318848,137.266312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.816345,776.541199,277.480591,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.549408,721.994873,144.411789,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,774.340027,797.834839,197.994629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.739380,717.043457,113.885185,475.756592,646.632813,136.351364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.039124,776.705994,276.864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.864807,722.139526,144.200775,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,773.871338,797.955750,197.167908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.286255,717.135132,113.323929,475.668518,646.878906,135.361145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.407959,776.813599,276.523804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,773.638306,798.320068,196.597519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.686707,717.356995,112.583450,475.503571,647.057129,134.688019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.993713,776.870850,275.924683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,773.506348,798.549072,196.331467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.357239,717.316589,112.080345,475.357819,647.206238,134.179932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.729797,776.833191,275.314972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,773.308167,798.747314,195.922714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.919861,717.255493,111.687454,475.199554,647.508545,133.773529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.431213,777.019592,274.740326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,,773.512207,798.505981,195.479233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.484558,717.272827,110.721893,474.586609,647.665771,133.164978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.927551,777.118774,273.854218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,773.384888,798.557007,194.488571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.528076,717.431641,109.880180,474.238068,647.917847,132.881393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.739563,777.147644,273.295013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,,,,,,,,,,773.113953,798.866211,193.450851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.268921,717.615479,109.441246,474.111237,647.972595,132.503952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.358215,777.278259,272.920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,,,,,,,,,,772.790894,799.165894,192.762115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.914001,717.885437,109.215981,474.048737,648.053894,132.213394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.723145,777.557617,272.493408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,772.563354,799.384155,192.540054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.526245,718.098938,108.865150,473.913086,648.153198,131.958130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.626404,777.634460,271.955902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.270844,723.133362,136.537872,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,,772.414612,799.458740,192.394943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.188293,718.410095,108.274078,473.816956,648.257935,131.665024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.404358,777.300476,271.309906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.901917,723.193054,136.264374,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,,772.250122,799.621948,192.121704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.953674,718.454651,107.924538,473.485748,648.180420,130.959091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.274597,777.374939,270.696655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.489380,723.351257,136.000275,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,771.904602,799.921570,191.647995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.016785,718.387878,107.400261,473.327393,648.278198,130.058289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.647522,777.594727,270.483185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.196472,723.502136,135.634003,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,771.537537,800.259521,191.041504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.911255,718.374695,106.844543,473.137573,648.447327,129.098358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.039490,777.896912,270.133942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.972473,723.621582,135.262222,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,771.283936,800.564636,190.418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.891479,718.483337,105.993523,473.142670,648.552673,128.512344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.922791,778.576172,270.364838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.997742,723.564575,134.517731,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,,770.883118,800.932129,189.744873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.628662,718.784546,105.142113,473.282959,648.634827,128.004181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.157043,778.997986,269.984131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.318542,723.634216,133.531921,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,770.540466,801.046021,189.313736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.529358,718.889587,104.585144,473.369659,648.632141,127.467690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.627014,779.119324,269.680542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.471649,723.638123,132.697662,,,,,,,,,,,,,,,
