;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
245;547.155762;725.576416;118.090805;;;;;;;;;;480.270355;648.367126;89.210518;;;;903.860596;795.385925;403.271667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.938873;717.826599;96.956612;773.325195;818.911743;229.159668;;;;;;;;;;;;;;;;;;;;;
246;547.169983;725.594971;118.083588;;;;;;;;;;480.298767;648.387939;89.176552;;;;903.892395;795.440063;403.211639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.864563;717.839478;96.914696;773.310608;819.022583;229.001770;;;;;;;;;;;;;;;;;;;;;
247;547.134766;725.623535;118.040771;;;;;;;;;;480.328217;648.399719;89.108665;;;;904.021179;795.578003;403.157074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.812683;717.835876;96.932846;773.136780;819.161621;229.036133;;;;;;;;;;;;;;;;;;;;;
248;547.144714;725.617249;117.977585;;;;;;;;;;480.317749;648.414063;89.151215;;;;904.009155;795.709534;403.161682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.800262;717.834595;96.954124;772.950623;819.286438;229.113052;;;;;;;;;;;;;;;;;;;;;
249;547.047791;725.604736;118.005882;;;;;;;;;;480.323212;648.399414;89.118828;;;;903.915039;795.736816;403.103516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.770325;717.864502;97.191956;772.992188;819.445679;228.968475;;;;;;;;;;;;;;;;;;;;;
250;547.205994;725.632324;117.949005;;;;;;;;;;480.202423;648.235413;89.427574;;;;903.865234;795.862427;403.143036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.695923;717.837402;97.110130;773.029114;819.560852;228.796799;;;;;;;;;;;;;;;;;;;;;
251;546.976990;725.668274;118.119675;;;;;;;;;;480.320190;648.313477;89.263039;;;;903.800415;795.987427;403.189484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.660187;717.851318;97.318550;773.018433;819.717529;228.789597;;;;;;;;;;;;;;;;;;;;;
252;546.997559;725.762329;118.268188;;;;;;;;;;480.332520;648.347900;89.230713;;;;903.776428;796.126709;403.164368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.615936;717.855652;97.421623;772.983582;819.953186;228.790222;;;;;;;;;;;;;;;;;;;;;
253;546.929871;725.799011;118.262711;;;;;;;;;;480.234253;648.215210;89.577217;;;;903.706848;796.301147;403.150421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.494110;717.871887;97.550278;772.954346;820.230774;228.814407;;;;;;;;;;;;;;;;;;;;;
254;547.040527;725.874695;118.248207;;;;;;;;;;480.373779;648.243469;89.507874;;;;903.624268;796.359436;403.211517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.408386;717.891418;97.667839;772.913452;820.520996;228.834091;;;;;;;;;;;;;;;;;;;;;
255;547.005615;725.872070;118.299370;;;;;;;;;;480.451813;648.212952;89.357628;;;;903.505310;796.528076;403.204315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.247498;718.011230;97.742142;772.866394;820.740173;228.850800;;;;;;;;;;;;;;;;;;;;;
256;547.069641;725.983521;118.368042;;;;;;;;;;480.532257;648.277100;89.415115;;;;903.443115;796.664612;403.214142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.067566;718.053223;97.920296;772.802673;821.069885;228.817932;;;;;;;;;;;;;;;;;;;;;
257;547.025635;726.015808;118.443329;;;;;;;;;;480.658264;648.210938;89.461250;;;;903.429810;796.782837;403.231293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.937408;718.135986;97.956047;772.667419;821.352783;228.833603;;;;;;;;;;;;;;;;;;;;;
258;547.100769;726.120422;118.411377;;;;;;;;;;480.534393;648.050354;89.764702;;;;903.268311;796.933044;403.277374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.719757;718.295288;98.315895;772.568970;821.513550;228.874283;;;;;;;;;;;;;;;;;;;;;
259;547.074768;726.203308;118.423935;;;;;;;;;;480.696625;648.069275;89.534622;;;;903.270020;797.038696;403.033234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.621368;718.500793;98.512756;772.589294;821.651733;228.708649;;;;;;;;;;;;;;;;;;;;;
260;547.246521;726.246216;118.280090;;;;;;;;;;480.871613;648.143311;89.312859;;;;903.027893;797.280823;403.222443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.633728;821.853210;228.657455;;;;;;;;;;;;;;;;;;;;;
261;547.393066;726.345764;118.213982;;;;;;;;;;481.023621;648.164673;89.220421;;;;902.957703;797.330566;403.180145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.495178;822.023193;228.658142;;;;;;;;;;;;;;;;;;;;;
262;547.358276;726.469421;118.243034;;;;;;;;;;480.882019;648.024963;89.499504;;;;902.920532;797.499451;403.143616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.424561;822.139221;228.592072;;;;;;;;;;;;;;;;;;;;;
263;547.326233;726.561829;118.181023;;;;;;;;;;481.011719;648.177979;89.244003;;;;902.910950;797.562378;403.084686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.414124;822.252747;228.573685;;;;;;;;;;;;;;;;;;;;;
264;547.338013;726.633850;118.148705;;;;;;;;;;480.916077;648.130554;89.396233;;;;902.896973;797.660522;403.008362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.353210;822.371704;228.526535;;;;;;;;;;;;;;;;;;;;;
265;547.324585;726.725037;118.031029;;;;;;;;;;480.871704;648.131348;89.422844;;;;902.864685;797.737976;402.817200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.334045;822.489807;228.525635;;;;;;;;;;;;;;;;;;;;;
266;547.330994;726.779358;117.904778;;;;;;;;;;480.910583;648.167603;89.368507;;;;902.786255;797.801453;402.828796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.239746;822.587708;228.548630;;;;;;;;;;;;;;;;;;;;;
267;547.226501;726.938782;118.053215;;;;;;;;;;480.905334;648.294312;89.277603;;;;902.739929;797.868835;402.660950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.219116;822.621216;228.511414;;;;;;;;;;;;;;;;;;;;;
268;547.170044;726.893738;117.855545;;;;;;;;;;481.109161;648.532043;88.837128;;;;902.675964;797.877258;402.544281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.299072;822.685181;228.463287;;;;;;;;;;;;;;;;;;;;;
269;547.153687;726.971436;117.792610;;;;;;;;;;481.049286;648.549988;88.999474;;;;902.659729;797.960022;402.568359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.302917;822.794006;228.477829;;;;;;;;;;;;;;;;;;;;;
270;547.103943;726.986877;117.777634;;;;;;;;;;481.098419;648.655518;88.745789;;;;902.594543;798.033203;402.503052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.221924;822.812500;228.449844;419.791534;717.830811;97.994469;;;;;;;;;;;;;;;;;;
271;546.936401;727.075806;117.868652;;;;;;;;;;480.951019;648.575317;88.994453;;;;902.633057;798.014221;402.479370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.258118;822.908691;228.416061;419.615265;717.823486;98.544563;;;;;;;;;;;;;;;;;;
272;546.859375;727.106445;117.894951;;;;;;;;;;480.860901;648.605408;89.136620;;;;902.589966;798.032349;402.491028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.405212;822.905518;228.381317;419.584625;717.622253;98.517517;;;;;;;;;;;;;;;;;;
273;546.866821;727.172974;117.857559;;;;;;;;;;480.963440;648.833191;88.810432;;;;902.587341;798.098755;402.507477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.337280;822.913025;228.364426;419.853363;717.449463;98.273529;;;;;;;;;;;;;;;;;;
274;546.750977;727.186096;117.949432;;;;;;;;;;481.075043;649.022949;88.532516;;;;902.630920;798.111328;402.502869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.311707;822.897522;228.389191;419.936829;717.349731;98.112503;;;;;;;;;;;;;;;;;;
275;546.636414;727.285034;118.007996;;;;;;;;;;480.999176;649.072815;88.566132;;;;902.850037;798.488220;402.323975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.303955;822.929565;228.452728;419.974060;717.243286;97.972168;;;;;;;;;;;;;;;;;;
276;546.574219;727.310303;118.024307;;;;;;;;;;480.887909;649.096497;88.576019;;;;902.931213;798.635071;402.283081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.257690;822.894836;228.445984;419.996704;717.224548;97.908401;;;;;;;;;;;;;;;;;;
277;546.365234;727.289795;117.932594;;;;;;;;;;480.861450;649.141846;88.620132;;;;902.880920;798.191040;402.463074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.151550;822.904602;228.526535;420.015656;717.143799;97.916039;;;;;;;;;;;;;;;;;;
278;546.385498;727.291565;118.068886;;;;;;;;;;480.868652;649.324524;88.411598;;;;902.714600;798.184448;402.512543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.106323;822.913086;228.574463;419.979156;717.132874;97.858406;;;;;;;;;;;;;;;;;;
279;546.373962;727.292908;118.120377;;;;;;;;;;480.905457;649.430420;88.314796;;;;902.711060;798.229980;402.510406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.165710;822.795288;228.530594;420.034760;717.018738;97.699699;;;;;;;;;;;;;;;;;;
280;546.295593;727.282471;118.197998;;;;;;;;;;480.867157;649.436157;88.381859;;;;902.765076;798.184692;402.448853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.394592;822.582581;228.536743;420.049286;717.006348;97.653099;;;;;;;;;;;;;;;;;;
281;546.254211;727.279297;118.232430;;;;;;;;;;480.766174;649.410339;88.526520;;;;902.818420;798.206055;402.550049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.596313;822.427734;228.374725;420.081940;716.997803;97.607040;;;;;;;;;;;;;;;;;;
282;546.207275;727.246460;118.247910;;;;;;;;;;480.767944;649.442139;88.486038;;;;902.838196;798.169189;402.527069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.403442;822.446350;228.524261;420.050201;716.989990;97.487526;;;;;;;;;;;;;;;;;;
283;546.150818;727.227783;118.345337;;;;;;;;;;480.835144;649.437561;88.373909;;;;902.746338;798.211609;402.584412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.438171;822.434875;228.497040;420.055634;716.988770;97.453514;;;;;;;;;;;;;;;;;;
284;546.096680;727.134827;118.356865;;;;;;;;;;480.820862;649.460327;88.346031;;;;902.760620;798.188599;402.672913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.423462;822.346375;228.508591;420.079559;716.900940;97.457062;;;;;;;;;;;;;;;;;;
285;546.179871;727.038391;118.476082;;;;;;;;;;480.663177;649.244629;88.738731;;;;902.795776;798.170654;402.675964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.299683;822.359741;228.609573;420.081573;716.885193;97.461723;;;;;;;;;;;;;;;;;;
286;546.159851;727.034851;118.451500;;;;;;;;;;480.604858;649.116150;88.855736;;;;902.762634;798.163086;402.718231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.369995;822.316345;228.561157;420.106018;716.790588;97.407829;;;;;;;;;;;;;;;;;;
287;546.007141;726.917908;118.702133;;;;;;;;;;480.643982;649.150085;88.764519;;;;902.811951;798.146851;402.693176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.469177;822.207214;228.447067;420.195282;716.758850;97.382751;;;;;;;;;;;;;;;;;;
288;545.715454;726.941284;118.985123;;;;;;;;;;480.552246;648.954041;89.113121;;;;902.879639;798.033936;402.728699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.522522;822.185425;228.384872;420.283173;716.762634;97.313240;;;;;;;;;;;;;;;;;;
289;545.771118;726.796448;119.243195;;;;;;;;;;480.803894;649.041870;88.749260;;;;902.914490;798.015930;402.736084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.410950;822.207581;228.507523;420.366058;716.758545;97.320251;;;;;;;;;;;;;;;;;;
290;545.806396;726.825256;119.709648;;;;;;;;;;481.034058;649.174500;88.363312;;;;902.959595;798.022644;402.705841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.485596;822.200989;228.546066;420.337524;716.787781;97.466194;;;;;;;;;;;;;;;;;;
291;545.870667;726.759521;119.843399;;;;;;;;;;481.061249;649.173218;88.429436;;;;902.997986;797.989380;402.726563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.476440;822.177795;228.582794;420.355591;716.771851;97.462090;;;;;;;;;;;;;;;;;;
292;545.931824;726.708679;119.972313;;;;;;;;;;481.115509;649.017334;88.555809;;;;903.092590;797.886841;402.648682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.503052;822.183594;228.568039;420.453705;716.749146;97.429657;;;;;;;;;;;;;;;;;;
293;546.016357;726.674805;120.128052;;;;;;;;;;481.151367;648.929321;88.657700;;;;903.267212;797.820801;402.608704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.425598;822.316040;228.611053;420.533600;716.835205;97.486031;;;;;;;;;;;;;;;;;;
294;546.166870;726.668884;120.159706;;;;;;;;;;481.235413;648.942078;88.811066;;;;903.366821;797.799377;402.472748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.435547;822.348328;228.619614;420.631744;716.849609;97.607498;;;;;;;;;;;;;;;;;;
295;546.328796;726.530090;120.502754;;;;;;;;;;481.299927;648.893372;88.910461;;;;903.815735;797.696106;402.397675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.459778;822.340210;228.600296;420.770264;716.918213;97.737564;;;;;;;;;;;;;;;;;;
296;546.498413;726.532043;120.775795;;;;;;;;;;481.410156;648.860474;89.094246;;;;904.137451;797.618408;402.311676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.481445;822.454285;228.708038;420.900391;717.018433;97.780609;;;;;;;;;;;;;;;;;;
297;546.775452;726.535339;120.887177;;;;;;;;;;481.554993;648.840271;89.310684;;;;904.325317;797.969604;402.199585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771.753723;822.812866;229.262985;421.217743;717.191162;97.811935;;;;;;;;;;;;;;;;;;
298;547.146545;726.542175;121.043434;;;;;;;;;;481.755188;648.862427;89.581429;;;;904.425659;798.023315;402.128235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771.764893;823.122009;229.279663;421.499847;717.305725;97.921646;;;;;;;;;;;;;;;;;;
299;547.607117;726.542969;121.220520;;;;;;;;;;481.885162;648.909424;89.899651;;;;904.572571;798.011536;402.076385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.565002;823.213623;228.719131;421.930420;717.466675;98.096519;;;;;;;;;;;;;;;;;;
300;548.074097;726.489441;121.512344;;;;;;;;;;482.311920;649.135620;90.212952;;;;904.685181;798.088684;402.141541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;773.374451;823.256348;228.185944;422.269165;717.475708;98.712631;;;;;;;;;;;;;;;;;;
301;548.760437;726.502869;121.593834;;;;;;;;;;482.434998;648.966675;91.090569;;;;904.837219;798.266479;402.117004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.026123;823.450623;227.841476;422.734344;717.574219;99.678078;;;;;;;;;;;;;;;;;;
302;549.581848;726.464111;121.578667;;;;;;;;;;482.283051;648.557007;92.998512;;;;905.012878;798.245117;402.243286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.108276;823.717712;227.475006;;;;;;;;;;;;;;;;;;;;;
303;550.162964;726.430969;121.729500;;;;;;;;;;482.318542;648.328613;94.206024;;;;905.237488;798.323730;402.192688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.995239;824.035828;227.068451;;;;;;;;;;;;;;;;;;;;;
304;550.741028;726.454834;122.315414;;;;;;;;;;483.122589;648.672119;94.137016;;;;905.501831;798.536987;401.917786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.667847;824.537537;227.030533;;;;;;;;;;;;;;;;;;;;;
305;551.397522;726.399292;123.241905;;;;;;;;;;484.206360;649.144836;94.409554;;;;905.812927;798.693665;401.784271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777.288635;824.928589;227.043259;;;;425.318390;718.159363;102.951805;;;;;;;;;;;;;;;
306;552.082336;726.265869;124.241722;;;;;;;;;;484.747894;648.988098;96.017616;;;;905.905884;798.884888;401.693695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.442963;718.089478;104.960060;;;;;;;;;;;;;;;
307;552.912170;726.406494;125.170074;;;;;;;;;;484.941376;648.768005;98.423729;;;;906.618042;798.956848;401.113403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.515656;718.187256;106.164024;;;;;;;;;;;;;;;
308;554.118408;726.613159;125.696922;;;;;;;;;;485.790405;648.568054;99.985336;;;;906.631714;799.166504;401.461853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.009064;718.476501;106.676170;781.212585;826.689514;224.289963;;;;;;;;;;;;
309;555.312622;726.640076;126.276848;;;;;;;;;;487.058197;648.960327;100.647789;;;;906.830078;799.401062;401.617493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.322174;718.587341;107.583923;781.798645;827.374207;224.275986;;;;;;;;;;;;
310;556.476685;726.405823;127.619171;;;;;;;;;;487.757721;648.826782;102.759415;;;;907.635498;799.432922;401.372833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;782.959534;828.522766;223.967682;;;;;;;;;;;;
311;557.313477;726.387085;128.985077;;;;;;;;;;488.435974;648.939392;104.445595;;;;908.645691;799.994629;401.109436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784.278259;829.411011;223.598160;430.786377;718.989502;111.602570;;;;;;;;;
312;558.413086;726.527710;130.134430;;;;;;;;;;489.250061;648.819275;107.114975;;;;909.442688;800.475708;400.894867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.955139;830.085632;223.101791;431.572937;718.907349;114.270897;;;;;;;;;
313;559.590271;726.787903;131.398361;;;;;;;;;;490.336639;648.601868;108.840134;;;;910.091797;800.742371;400.836182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.700500;830.976013;222.538803;433.245300;719.109863;115.809685;;;;;;;;;
314;561.075012;726.936707;133.156113;;;;;;;;;;491.679718;648.611877;111.311821;;;;910.810364;801.036804;400.732452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.840179;719.123535;116.938545;;;;;;;;;
315;562.472778;726.876160;134.042480;;;;;;;;;;493.175323;648.700745;113.164207;;;;911.620972;801.349365;400.727325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.992126;719.055420;119.139091;791.230347;832.934570;221.002090;;;;;;
316;563.915039;726.967773;135.891678;;;;;;;;;;494.335266;648.551880;115.116180;;;;912.359314;801.689087;400.477020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.211121;719.047913;121.814240;792.717163;834.219299;220.737274;;;;;;
317;565.153442;727.083679;137.880585;;;;;;;;;;495.770172;648.343201;117.569824;;;;913.387268;801.878113;399.956726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.752411;718.925476;124.148857;793.989685;835.648438;220.688095;;;;;;
318;566.939880;727.102661;139.367386;;;;;;;;;;497.357910;648.278809;120.015228;;;;914.179199;802.794373;399.508545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;795.586182;836.918945;219.987961;;;;;;
319;568.933167;727.063538;140.974564;;;;;;;;;;499.263000;648.217224;121.885277;;;;914.565552;803.490173;399.585938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;798.190918;837.855225;219.143204;441.817780;718.580750;128.691650;;;
320;571.068176;727.145264;141.943161;;;;;;;;;;501.259949;648.136108;124.090439;;;;914.973633;804.228271;399.858582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800.659180;838.990356;218.623322;443.677246;718.206604;131.073059;;;
321;572.476563;727.211060;144.287994;;;;;;;;;;503.138824;648.033325;126.254082;;;;916.116699;805.027466;399.758240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;802.791626;840.313110;218.263382;446.141754;718.145508;132.830765;;;
322;574.820129;727.328674;146.066879;;;;;;;;;;505.619446;647.991943;128.062363;;;;917.567139;805.488098;399.786591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;804.360962;841.747620;217.925400;448.046173;717.829773;135.651428;;;
323;577.203918;727.572510;147.852112;;;;;;;;;;507.813934;647.877991;130.583038;;;;918.624084;805.840942;399.727417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;806.428955;843.344971;218.072418;;;;;;
324;579.737122;727.449097;149.339203;;;;;;;;;;510.255798;647.715088;133.036224;;;;919.437805;806.583374;399.763794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;808.137939;844.525940;218.350113;;;;452.613220;717.454529;140.262146
325;582.519043;727.716736;151.061127;;;;;;;;;;512.781311;647.617554;135.222900;;;;920.352356;807.422363;399.786499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454.524109;716.998596;143.139542
