Weight60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
48;693.693054;711.213196;153.924957;635.186707;625.537842;161.496872;576.987915;682.114075;174.050705;1010.109436;833.938477;360.983063;933.351013;849.512695;202.137863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;688.654175;711.374329;154.188797;629.640320;626.129089;161.199173;571.615479;682.852112;174.727310;1007.184631;834.635742;360.766449;928.989136;848.593872;202.317825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;683.431458;711.414429;154.652283;624.057190;626.754150;161.171326;566.112854;683.500732;175.137360;1003.382080;834.042542;360.908600;924.185547;847.723022;202.628052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;678.023254;711.825684;154.869247;618.584412;627.122314;161.429031;560.805908;684.127380;175.560333;999.717224;832.608582;360.791168;919.718750;846.849548;203.017197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;673.007019;712.062744;155.110229;612.899414;627.500305;160.989487;555.595093;684.868591;175.480133;995.995056;831.973694;360.282623;915.591858;845.965759;203.063553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;667.804626;712.192139;154.788239;607.166687;627.943970;160.646484;550.400574;685.552490;175.328522;992.948853;831.476196;360.070068;910.892944;845.005310;203.364334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;662.328308;712.456604;154.845871;601.741577;628.391968;160.557312;545.182068;686.289124;174.952805;989.340942;830.871948;359.410156;905.945618;844.096619;204.009247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;657.462341;712.743408;154.654938;596.338806;628.790283;160.192947;539.984497;687.058960;175.194778;985.571106;831.033630;359.471832;901.025940;843.174316;204.637985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;652.784485;712.731689;154.616760;590.816589;629.291321;159.489410;534.817200;687.704834;175.591812;;;;896.877380;842.143982;205.077576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;647.916260;712.684326;154.160614;585.335571;629.806030;159.263107;529.666565;688.464417;175.042755;;;;892.048950;841.322754;205.360092;978.489868;829.632202;358.896515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
